kommunenummer,kommunenavn,adressetype,adressetilleggsnavn,adressetilleggsnavnKilde,adressekode,adressenavn,nummer,bokstav,gardsnummer,bruksnummer,festenummer,seksjonsnummer,undernummer,bruksenhetId,bruksenhetsnummerTekst,offisiellAdresseTekst,offisiellAdresseTekstUtenAdressetilleggsnavn,EPSG-kode,Nord,Øst,postnummer,poststed,grunnkretsnummer,grunnkretsnavn,soknenummer,soknenavn,organisasjonsnummer,tettstednummer,tettstednavn,valgkretsnummer,valgkretsnavn,oppdateringsdato,datauttaksdato,adresseId,uuidAdresse,uuidBruksenhet,atkomstId,uuidAtkomst,atkomstNord,atkomstØst,sommeratkomstId,uuidSommeratkomst,sommeratkomstNord,sommeratkomstØst,vinteratkomstId,uuidVinteratkomst,vinteratkomstNord,vinteratkomstØst,longitude,latitude
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,66,,18,763,,7.0,,6405932611.0,,Elveslettvegen 66,Elveslettvegen 66,25833,7727771.8,653126.4,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6405928051,0f72722d-7d49-56de-9eef-802b9d999995,dace280a-101f-5737-994e-96023733d69d,,,,,,,,,,,,,18.941166262929297,69.61403916014586
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,62,,18,763,,6.0,,6405928059.0,,Elveslettvegen 62,Elveslettvegen 62,25833,7727778.7,653125.6,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6405924649,31d97559-fcee-5271-b9d4-98d046ad7e70,a3ec4ae0-4a0a-53ab-82d7-c2bad5a2f471,,,,,,,,,,,,,18.941157168416254,69.61410135248936
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,70,,18,763,,10.0,,6405932616.0,,Elveslettvegen 70,Elveslettvegen 70,25833,7727763.5,653124.9,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6405928053,c43ddd71-31c8-5615-9a1a-51567069bec9,f738ba84-f2dd-5f42-8f43-9fbef10a591b,,,,,,,,,,,,,18.941114015367912,69.61396577168168
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,74,,18,763,,11.0,,6405932617.0,,Elveslettvegen 74,Elveslettvegen 74,25833,7727756.4,653126.1,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6405928055,fc9f3425-b589-5e2d-92b0-dbeab82c35dd,425f280f-2888-5231-85fb-e811b8fd22bc,,,,,,,,,,,,,18.941133043165262,69.61390155895923
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,82,,18,762,,3.0,,6406568958.0,,Elveslettvegen 82,Elveslettvegen 82,25833,7727728.4,653123.4,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540253,a241f739-c254-5ac3-aed8-06dfed4a3271,71fb3785-95bf-5199-8e8f-2e1e859291e9,,,,,,,,,,,,,18.941017356270127,69.61365261972446
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,78,,18,762,,2.0,,6406568957.0,,Elveslettvegen 78,Elveslettvegen 78,25833,7727734.7,653121.8,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540251,3f1d3054-3413-5741-b0f3-ad283d677256,24ffb405-4558-5c0b-ae22-7ee7bd00ea0a,,,,,,,,,,,,,18.940986738060065,69.6137099064096
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,90,,18,762,,7.0,,6406569604.0,,Elveslettvegen 90,Elveslettvegen 90,25833,7727712.1,653123.0,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540257,72f4be00-8d24-5795-bb86-ba5f99d2a290,dbb5dfa2-fb73-5a9c-8660-b83a10633f5f,,,,,,,,,,,,,18.940980080616754,69.61350702451367
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,98,,18,762,,11.0,,6406568335.0,,Elveslettvegen 98,Elveslettvegen 98,25833,7727693.7,653122.6,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540541,138484c0-8bcd-56d5-b7e2-6cc176e3017e,bef593e8-1d81-5df3-bd4f-be8029c075a1,,,,,,,,,,,,,18.94093932562603,69.6133426418518
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,94,,18,762,,10.0,,6406568334.0,,Elveslettvegen 94,Elveslettvegen 94,25833,7727700.4,653121.5,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540259,1e0ff5ad-d0f2-5104-af00-3492c9e785d3,2c0b0c7f-3671-5c21-a5ea-0d0d4536496c,,,,,,,,,,,,,18.940922200971855,69.61340321822466
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,86,,18,762,,6.0,,6406569603.0,,Elveslettvegen 86,Elveslettvegen 86,25833,7727719.3,653121.8,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540255,5d5132ed-b316-56c5-9223-41e53f7bbb8d,7b101763-da5b-5ac1-8e5e-5ab0aba45193,,,,,,,,,,,,,18.940961218390957,69.61357213186199
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,72,,18,763,,12.0,,6405932615.0,,Elveslettvegen 72,Elveslettvegen 72,25833,7727754.3,653118.0,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6405928054,72bb2364-9384-5468-8bbf-5962a5eea35e,785c2cba-73be-549d-802a-56bc449ef46e,,,,,,,,,,,,,18.94092170404994,69.6138874511942
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,68,,18,763,,9.0,,6405932614.0,,Elveslettvegen 68,Elveslettvegen 68,25833,7727765.7,653117.7,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6405928052,875637a6-bf72-5cce-9992-9f386f482162,51f25b08-96a3-5390-b700-2fe9befdea28,,,,,,,,,,,,,18.9409328968096,69.61398961346408
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,60,,18,763,,5.0,,6405928058.0,,Elveslettvegen 60,Elveslettvegen 60,25833,7727781.6,653118.5,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6405924648,f6be3e4b-8642-5b3a-8d75-c5927a968631,1105d7e9-f292-5c3d-83f5-3500829588f7,,,,,,,,,,,,,18.940979774964156,69.61413139902547
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,56,,18,763,,4.0,,6405933311.0,,Elveslettvegen 56,Elveslettvegen 56,25833,7727785.2,653118.3,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6405924646,a637f0ef-1bfb-5a22-ab4f-93c3c4929386,9844c1d5-414e-5f39-8d4a-35f9d23bc7bb,,,,,,,,,,,,,18.940980608388028,69.6141637216067
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,64,,18,763,,8.0,,6405932610.0,,Elveslettvegen 64,Elveslettvegen 64,25833,7727769.8,653117.6,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6405928050,ba6b65bb-f779-52ad-908c-60a657a6e374,0645a1d8-130b-5f14-b9e9-11c4bb78e879,,,,,,,,,,,,,18.94093712489805,69.61402635147334
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,52,,18,763,,1.0,,6405933310.0,,Elveslettvegen 52,Elveslettvegen 52,25833,7727797.1,653116.8,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6405924644,812d8fb6-2253-544c-a98d-848c2e50a66a,ea731d24-d770-5d5a-b596-33898a32bc11,,,,,,,,,,,,,18.940961835720138,69.61427105034568
5501,TROMSØ,vegadresse,,,62920,Solstrandvegen,315,,18,43,,,,255377329.0,,Solstrandvegen 315,Solstrandvegen 315,25833,7727810.0,653122.0,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,60748362,7628774a-2522-5975-b8fc-ba89e170d635,11e3ac00-a135-5d90-a758-bdb266df2e40,,,,,,,,,,,,,18.941116656819073,69.6143834546262
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,40,,65,1,645.0,,,13665388.0,,Elveslettvegen 40,Elveslettvegen 40,25833,7727877.5,653119.2,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,10.02.2025 09:44:14.806174,03.07.2025 05:05:18,6486126895,3fe8f5d1-e5b7-5a4d-8482-ac735830c25b,e40c2199-7dac-58cf-a141-eb7af11fc09f,,,,,,,,,,,,,18.941156668189862,69.6149889540982
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,88,,18,762,,8.0,,6406569602.0,,Elveslettvegen 88,Elveslettvegen 88,25833,7727709.4,653116.7,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540256,de0761bc-7df9-5aac-b5dc-c40148af4729,cbaee2f9-40fb-5eb2-862b-60f479b97f3b,,,,,,,,,,,,,18.94081394134021,69.61348650884828
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,84,,18,762,,5.0,,6406569601.0,,Elveslettvegen 84,Elveslettvegen 84,25833,7727721.5,653116.1,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540254,d455a1a5-73c0-5efb-930b-e2d541f4ab7f,b0f45677-3720-54f5-ae0c-7d3b6ee0b307,,,,,,,,,,,,,18.940818594884103,69.61359510692333
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,80,,18,762,,4.0,,6406568956.0,,Elveslettvegen 80,Elveslettvegen 80,25833,7727725.7,653116.6,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540252,9f09eaa5-91e5-57b4-a0e2-dd2026a5e216,a41db371-c091-5cb3-9e28-61ddc82fb4e1,,,,,,,,,,,,,18.94083838516778,69.6136323929531
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,76,,18,762,,1.0,,6406568955.0,,Elveslettvegen 76,Elveslettvegen 76,25833,7727737.2,653115.9,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540250,96ef4577-7427-5169-a280-3ae50a325a25,fa21daf4-0878-5d16-8c48-05b1f4dfe253,,,,,,,,,,,,,18.940839478499488,69.61373568095622
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,92,,18,762,,9.0,,6406568332.0,,Elveslettvegen 92,Elveslettvegen 92,25833,7727702.7,653116.1,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540258,ffacc62a-6803-5c2b-9b23-f5b531418931,40d61408-802a-5ff8-993a-8c972c295be3,,,,,,,,,,,,,18.94078744256799,69.61342691458141
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,96,,18,762,,12.0,,6406568333.0,,Elveslettvegen 96,Elveslettvegen 96,25833,7727691.1,653116.5,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540540,db8b9474-a9ab-56c3-85ed-a6a07160c4b7,2a6ab639-35c2-5d15-b41a-c3fe7ec14447,,,,,,,,,,,,,18.940778485561513,69.61332290524392
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,100,,18,762,,13.0,,6406568339.0,,Elveslettvegen 100,Elveslettvegen 100,25833,7727687.6,653116.0,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6406540542,2ad70d2a-9ce5-56fa-a28e-65a379ff149e,dc3f6410-1867-562b-b84b-9cc61e5dc1f4,,,,,,,,,,,,,18.940759855583956,69.61329188168645
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,11,,18,802,,26.0,,6374540033.0,,Elveslettvegen 11,Elveslettvegen 11,25833,7727893.2,653095.3,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259285,8530e067-d35f-514f-b9bf-6d42e02a3b51,e8199988-5d67-5e3c-85cc-8a31ee621799,,,,,,,,,,,,,18.940569339848384,69.61514322000905
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,15,,18,802,,23.0,,6374541561.0,,Elveslettvegen 15,Elveslettvegen 15,25833,7727902.5,653089.7,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259283,f846780d-ca44-5905-9ae8-050f831f17ef,d21b6a01-26f0-5855-baa5-f8526dee6c21,,,,,,,,,,,,,18.940441036682262,69.61522965648074
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,17,,18,802,,21.0,,6374514174.0,,Elveslettvegen 17,Elveslettvegen 17,25833,7727911.1,653091.4,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374488627,c7609be6-e3be-57c2-abd1-d6d44eb00d5a,3da98cfa-74e8-5d16-b6ce-61a82d2ce8c0,,,,,,,,,,,,,18.940498914927243,69.61530561352284
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,19,,18,802,,19.0,,6374514512.0,,Elveslettvegen 19,Elveslettvegen 19,25833,7727921.2,653092.0,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374488628,a2fda5f0-6a9f-5f74-a93f-1fc33e1e8783,c3ddaa6c-5ad6-561c-a770-5e5c53c495dd,,,,,,,,,,,,,18.940531049464635,69.61539562558625
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,25,,18,801,,,,6374537018.0,,Elveslettvegen 25,Elveslettvegen 25,25833,7727963.8,653092.0,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374494541,07df9485-8ad1-5241-86db-4d3ef3976818,3c40022e-b1b5-57be-833f-a213c9dd049f,,,,,,,,,,,,,18.940601642879024,69.61577674229339
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,23,,18,802,,15.0,,6374530430.0,,Elveslettvegen 23,Elveslettvegen 23,25833,7727939.9,653092.7,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374494540,2672832d-2844-5fea-bcb2-cad060645d45,1aed530b-ebdb-54b2-928c-a8fed481bfdb,,,,,,,,,,,,,18.940580001866522,69.61556251892816
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,21,,18,802,,17.0,,6374529358.0,,Elveslettvegen 21,Elveslettvegen 21,25833,7727930.3,653093.5,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374488629,16bd56f2-82f3-586c-8bfd-4c84a17b7358,fa6c7573-8834-535e-8a22-65cab142c938,,,,,,,,,,,,,18.94058462435083,69.61547617133157
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,9,,18,802,,24.0,,6374541562.0,,Elveslettvegen 9,Elveslettvegen 9,25833,7727903.2,653096.2,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259286,9f7bd994-2943-5011-91a7-6ba0d9f16d05,1a251613-26b3-57b8-88fb-1e921f26672d,,,,,,,,,,,,,18.940609007681157,69.61523216411639
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,7,,18,802,,22.0,,6374514175.0,,Elveslettvegen 7,Elveslettvegen 7,25833,7727912.5,653097.8,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259287,99147f07-eddf-5b74-b402-494027d33bdd,7ffb37c4-d873-55ea-b1ba-6043bd91b084,,,,,,,,,,,,,18.94066548019582,69.61531444135063
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,5,,18,802,,20.0,,6374514513.0,,Elveslettvegen 5,Elveslettvegen 5,25833,7727921.3,653098.2,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374264050,d0551ee6-e7fb-5baa-87fa-d4d0aff12c3c,f3f7ce93-8610-5c60-9bfc-49c77aa1f73a,,,,,,,,,,,,,18.940690328456533,69.61539293859947
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,3,,18,802,,18.0,,6374529359.0,,Elveslettvegen 3,Elveslettvegen 3,25833,7727931.4,653100.1,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259289,5d5f6876-6249-5ea3-a138-0573212c25ca,a8d54eb9-df3b-5b79-9fcd-4a946f94a2d2,,,,,,,,,,,,,18.940755826538187,69.615482199613
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,1,,18,802,,16.0,,6374530431.0,,Elveslettvegen 1,Elveslettvegen 1,25833,7727940.3,653099.0,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259288,bce23cd8-d4c3-5822-826f-91d35dd87d2e,59b3d815-512a-5782-9aa1-75e4d483f268,,,,,,,,,,,,,18.940742345619793,69.61556245804286
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,27,,18,800,,,,6374530436.0,,Elveslettvegen 27,Elveslettvegen 27,25833,7727972.3,653099.5,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374494542,f578c564-ebd1-5451-9723-9a6ac889a805,c0a0c2ae-a506-5190-8c05-65cecfda04f7,,,,,,,,,,,,,18.940808208582652,69.61584845396396
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,31,,18,802,,4.0,,6374276443.0,H0101,Elveslettvegen 31-H0101,Elveslettvegen 31-H0101,25833,7727957.0,653073.1,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259281,666da5c0-02ae-5871-b998-b9a3e2f492a6,29b04919-bc46-5057-9c35-87993b8b5e87,,,,,,,,,,,,,18.940105327798552,69.61572682424685
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,31,,18,802,,3.0,,6374276444.0,U0101,Elveslettvegen 31-U0101,Elveslettvegen 31-U0101,25833,7727957.0,653073.1,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259281,666da5c0-02ae-5871-b998-b9a3e2f492a6,95071caf-c1ef-543d-9d49-edccec89ccbc,,,,,,,,,,,,,18.940105327798552,69.61572682424685
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,29,,18,802,,2.0,,6374454316.0,H0101,Elveslettvegen 29-H0101,Elveslettvegen 29-H0101,25833,7727967.8,653074.7,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259282,7a0b1111-113a-597a-bc9a-e8a7438d6eea,bf1216f0-0f77-5cb0-82cd-044e150ed923,,,,,,,,,,,,,18.94016428519187,69.61582252125031
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,29,,18,802,,1.0,,6374454317.0,U0101,Elveslettvegen 29-U0101,Elveslettvegen 29-U0101,25833,7727967.8,653074.7,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259282,7a0b1111-113a-597a-bc9a-e8a7438d6eea,afd0131b-a3f9-5596-b6a4-8b338353b625,,,,,,,,,,,,,18.94016428519187,69.61582252125031
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,33,,18,802,,5.0,,6374264057.0,U0101,Elveslettvegen 33-U0101,Elveslettvegen 33-U0101,25833,7727946.1,653073.2,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259280,78303285-a57b-5356-9ac8-f27ae3a3527d,2c7f01c0-7217-578a-bd7f-e7bf6e2235c9,,,,,,,,,,,,,18.94008983360004,69.61562925065496
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,33,,18,802,,6.0,,6374264058.0,H0101,Elveslettvegen 33-H0101,Elveslettvegen 33-H0101,25833,7727946.1,653073.2,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374259280,78303285-a57b-5356-9ac8-f27ae3a3527d,fc155765-3dea-5a81-81aa-c891af72daf8,,,,,,,,,,,,,18.94008983360004,69.61562925065496
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,35,,18,802,,8.0,,6374269015.0,H0101,Elveslettvegen 35-H0101,Elveslettvegen 35-H0101,25833,7727936.2,653071.8,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374239359,a47d51b9-079d-504e-a4ea-e1599fdc17cb,38d94ed6-bb4a-55b1-8933-aa0b8a97b784,,,,,,,,,,,,,18.940037501027543,69.61554148986917
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,35,,18,802,,7.0,,6374269016.0,U0101,Elveslettvegen 35-U0101,Elveslettvegen 35-U0101,25833,7727936.2,653071.8,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374239359,a47d51b9-079d-504e-a4ea-e1599fdc17cb,18a1a6f6-f658-5bec-b1ca-ec785df1656f,,,,,,,,,,,,,18.940037501027543,69.61554148986917
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,37,,18,802,,10.0,,6374267647.0,H0101,Elveslettvegen 37-H0101,Elveslettvegen 37-H0101,25833,7727916.6,653071.9,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374239358,cc21efc4-e0b9-5208-ba04-7ade76f251b5,90fc9888-cc93-5461-9418-a6da34431d10,,,,,,,,,,,,,18.940007592485433,69.61536608252136
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,37,,18,802,,9.0,,6374267648.0,U0101,Elveslettvegen 37-U0101,Elveslettvegen 37-U0101,25833,7727916.6,653071.9,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374239358,cc21efc4-e0b9-5208-ba04-7ade76f251b5,ad32cf57-8cd4-5747-b059-bec027e5af33,,,,,,,,,,,,,18.940007592485433,69.61536608252136
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,39,,18,802,,12.0,,6374269415.0,H0101,Elveslettvegen 39-H0101,Elveslettvegen 39-H0101,25833,7727906.6,653071.4,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374239357,d35be6d2-4c18-51ab-9dc4-6c7bc6f9bd4a,f1d6b88a-1908-55be-bf7a-6f5a5df0ebfb,,,,,,,,,,,,,18.93997819222161,69.61527690723673
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,39,,18,802,,11.0,,6374269416.0,U0101,Elveslettvegen 39-U0101,Elveslettvegen 39-U0101,25833,7727906.6,653071.4,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,01.01.2024 00:00:00,03.07.2025 05:05:18,6374239357,d35be6d2-4c18-51ab-9dc4-6c7bc6f9bd4a,f37b42df-6201-5219-b0f2-83c3ec73d76a,,,,,,,,,,,,,18.93997819222161,69.61527690723673
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,73,,18,761,,8.0,,6418430926.0,,Elveslettvegen 73,Elveslettvegen 73,25833,7727683.8,653069.1,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,30.01.2025 18:36:43.893729,03.07.2025 05:05:18,6418421717,c05d56ee-4327-5f8c-bd81-3139458dde96,f7ec0499-11f6-5a32-839e-a2be7f019901,,,,,,,,,,,,,18.939550063259254,69.6132849751173
5501,TROMSØ,vegadresse,,,62926,Elveslettvegen,75,,18,761,,7.0,,6418430922.0,,Elveslettvegen 75,Elveslettvegen 75,25833,7727690.4,653069.7,9020,TROMSDALEN,55011506,Sollielva,11010201,Tromsøysund,871402272,8261.0,Tromsdalen,15,Reinen,30.01.2025 18:36:43.893729,03.07.2025 05:05:18,6418421718,f19e62f6-f3c4-5924-9dbb-c84b3104b69f,54ac1785-bbfb-53f6-b1dd-efd17e70ea45,,,,,,,,,,,,,18.939576392736367,69.61334367494186
